"exp_table$target_id","Coculture_01_N","Coculture_02_N","Coculture_03_N","Coculture_04_N","Ecoli_01_N","Ecoli_02_N","Ecoli_03_N","Ecoli_04_N"
"hofC__HW372_RS19585_4086296_1",0,0,0,0,0,0,0,0
"guaC__HW372_RS19590_rc_4088576_1",0,0,0,0,0,0,0,0
"HW372_RS19595__HW372_RS19595_rc_4088776_1",0,0,0,0,0,0,0,0
"coaE__HW372_RS19600_4088801_1",0,0,0,0,0,0,0,0
"zapD__HW372_RS19605_4089421_1",0,0,0,0,0,0,0,0
"yacG__HW372_RS19610_4090174_1",0,0,0,0,0,0,0,0
"HW372_RS19615__HW372_RS19615_rc_4091787_1",0,0,0,0,0,0,0,0
"mutT__HW372_RS19620_rc_4092288_1",0,0,0,0,0,0,0,0
"secA__HW372_RS19625_rc_4095053_1",0,0,0,0,0,0,0,0
"secM__HW372_RS19630_rc_4095627_1",0,0,0,0,3320.89,0,0,0
"lpxC__HW372_RS19635_rc_4096775_1",0,0,1523.08,0,0,0,0,1759.81
"ftsZ__HW372_RS19640_rc_4098027_1",0,0,0,0,0,0,0,0
"ftsA__HW372_RS19645_rc_4099350_1",0,0,0,0,0,0,1322.9,0
"ftsQ__HW372_RS19650_rc_4100177_1",0,0,0,0,0,0,0,0
"ddlB__HW372_RS19655_rc_4101099_1",0,0,0,0,0,0,0,0
"murC__HW372_RS19660_rc_4102567_1",0,0,0,0,0,0,0,0
"murG__HW372_RS19665_rc_4103688_1",0,0,0,0,0,0,0,0
"ftsW__HW372_RS19670_rc_4104929_1",0,0,0,0,0,0,0,0
"murD__HW372_RS19675_rc_4106245_1",0,0,0,0,0,0,0,0
"mraY__HW372_RS19680_rc_4107330_1",0,0,0,0,0,0,0,0
"murF__HW372_RS19685_rc_4108682_1",0,0,0,0,0,0,0,0
"murE__HW372_RS19690_rc_4110166_1",0,0,0,0,0,0,0,0
"ftsI__HW372_RS19695_rc_4111919_1",0,0,0,0,0,0,0,0
"ftsL__HW372_RS19700_rc_4112300_1",0,0,0,0,0,0,0,0
"rsmH__HW372_RS19705_rc_4113238_1",0,0,0,0,0,0,0,0
"mraZ__HW372_RS19710_rc_4113698_1",0,0,0,0,0,0,0,0
"cra__HW372_RS19715_rc_4115304_1",0,0,0,0,0,0,0,0
"HW372_RS19720__HW372_RS19720_rc_4115472_1",0,0,0,0,0,0,0,0
"ilvN__HW372_RS19725_rc_4115975_1",0,0,0,0,0,0,0,0
"ilvI__HW372_RS19730_rc_4117702_1",0,0,0,0,0,0,0,0
"HW372_RS19735__HW372_RS19735_4117821_1",0,0,0,0,0,0,0,0
"leuO__HW372_RS19740_rc_4118964_1",0,0,0,0,0,0,0,0
"leuL__HW372_RS19745_4119622_1",0,0,0,0,0,0,0,0
"leuA__HW372_RS19750_4119799_1",0,0,0,0,0,0,0,0
"leuB__HW372_RS19755_4121370_1",0,0,0,0,0,0,0,0
"leuC__HW372_RS19760_4122464_1",0,0,0,0,0,0,0,0
"leuD__HW372_RS19765_4123875_1",0,0,0,0,0,0,0,0
"sgrT__HW372_RS19770_rc_4124719_1",0,0,0,0,0,0,0,0
"sgrR__HW372_RS19775_4124808_1",0,0,0,0,0,0,0,0
"thiB__HW372_RS19780_4126627_1",0,0,0,0,0,0,0,0
"thiP__HW372_RS19785_4127586_1",0,0,0,0,0,0,0,0
"thiQ__HW372_RS19790_4129180_1",0,0,0,0,0,0,0,0
"yabI__HW372_RS19795_rc_4130756_1",0,0,0,0,0,0,0,0
"HW372_RS19800__HW372_RS19800_rc_4131333_1",0,0,0,0,0,0,0,0
"HW372_RS19805__HW372_RS19805_rc_4131912_1",0,0,0,0,0,0,0,0
"HW372_RS24565__HW372_RS24565_rc_4132187_1",0,0,0,0,0,0,0,0
"HW372_RS19815_ps__HW372_RS19815_ps_rc_4132454",0,0,0,0,0,0,0,0
"araC__HW372_RS19820_rc_4133547_1",0,0,0,0,0,0,0,0
"araB__HW372_RS19825_4133886_1",0,0,0,0,0,0,0,0
"araA__HW372_RS19830_4135597_1",0,0,0,0,0,0,0,0
"araD__HW372_RS19835_4137384_1",0,0,0,0,0,0,0,0
"polB__HW372_RS19840_4138154_1",0,0,0,0,0,0,0,0
"rapA__HW372_RS19845_4140670_1",0,0,0,0,0,0,0,0
"rluA__HW372_RS19850_4143588_1",0,0,0,0,0,0,0,0
"djlA__HW372_RS19855_rc_4145180_1",0,0,0,0,0,0,2046.7,0
"lptD__HW372_RS19860_4145435_1",0,0,0,0,0,0,0,0
"surA__HW372_RS19865_4147842_1",0,0,0,0,0,0,0,0
"pdxA__HW372_RS19870_4149128_1",0,0,0,0,0,0,0,0
"rsmA__HW372_RS19875_4150114_1",0,0,0,0,0,0,0,0
"apaG__HW372_RS19880_4150938_1",0,0,0,0,0,0,0,0
"apaH__HW372_RS19885_4151322_1",0,0,0,0,0,0,0,0
"HW372_RS19890__HW372_RS19890_rc_4152481_1",0,0,0,0,0,0,0,0
"HW372_RS19895__HW372_RS19895_rc_4152717_1",0,0,0,0,0,0,0,0
"folA__HW372_RS19900_rc_4153282_1",0,0,0,0,0,0,0,0
"kefC__HW372_RS19905_rc_4155336_1",0,0,0,0,0,0,0,0
"kefF__HW372_RS19910_rc_4155859_1",0,0,0,0,0,0,0,0
"yaaU__HW372_RS19915_rc_4157298_1",0,0,0,0,0,0,0,0
"fixX__HW372_RS19920_rc_4157644_1",0,0,0,0,0,0,0,0
"fixC__HW372_RS19925_rc_4158927_1",0,0,0,0,0,0,0,0
"fixB__HW372_RS19930_rc_4159891_1",0,0,0,0,0,0,0,0
"fixA__HW372_RS19935_rc_4160676_1",0,0,0,0,0,0,0,0
"caiT__HW372_RS19940_4161149_1",0,0,0,0,0,0,0,0
"caiA__HW372_RS19945_4162694_1",0,0,0,0,0,0,0,0
"caiB__HW372_RS19950_4163964_1",0,0,0,0,0,0,0,0
"caiC__HW372_RS19955_4165254_1",0,0,0,0,0,0,0,0
"caiD__HW372_RS19960_4166916_1",0,0,0,0,0,0,0,0
"caiE__HW372_RS19965_4167707_1",0,0,0,0,0,0,0,0
"caiF__HW372_RS19970_rc_4168811_1",0,0,0,0,0,0,0,0
"carB__HW372_RS19975_rc_4172293_1",0,0,0,0,0,0,0,0
"carA__HW372_RS19980_rc_4173459_1",0,0,0,0,0,0,0,0
"dapB__HW372_RS19985_rc_4174736_1",0,0,0,0,0,0,0,0
"HW372_RS19990__HW372_RS19990_rc_4175262_1",0,0,0,0,0,0,0,0
"rihC__HW372_RS19995_rc_4176199_1",0,0,0,0,0,0,0,0
"ispH__HW372_RS20000_rc_4177215_1",0,0,0,0,0,0,0,0
"fkpB__HW372_RS20005_rc_4177666_1",0,0,0,0,0,0,0,0
"lspA__HW372_RS20010_rc_4178285_1",0,0,0,0,0,0,0,0
"ileS__HW372_RS20015_rc_4181101_1",0,0,0,0,0,0,0,0
"ribF__HW372_RS20020_rc_4182085_1",0,0,0,0,0,0,0,0
"yaaY__HW372_RS20025_rc_4182311_1",0,0,0,0,0,0,0,0
"rpsT__HW372_RS20030_4182414_1",0,0,0,0,0,0,0,0
"nhaR__HW372_RS20035_rc_4183678_1",0,0,0,0,0,0,0,0
"nhaA__HW372_RS20040_rc_4184904_1",0,0,0,0,0,0,0,0
"HW372_RS20045__HW372_RS20045_rc_4186398_1",0,0,0,0,0,0,0,0
"HW372_RS20050__HW372_RS20050_rc_4188020_1",0,0,0,0,0,0,0,0
"HW372_RS20055__HW372_RS20055_rc_4188801_1",0,0,0,0,0,0,0,0
"mokC__HW372_RS20060_4189416_1",0,0,0,0,0,0,0,0
"dnaJ__HW372_RS20065_rc_4190803_1",0,0,0,0,0,0,0,0
"dnaK__HW372_RS20070_rc_4192808_1",6030.9,4413.63,729.778,2745.08,0,0,871.82,843.204
"yaaI__HW372_RS20075_4193180_1",0,0,0,0,0,0,0,0
"msyB__HW372_RS20080_4193610_1",0,0,0,0,0,0,0,0
"satP__HW372_RS20085_4194472_1",0,2483.96,0,0,0,0,0,0
"mog__HW372_RS20090_rc_4195830_1",0,0,0,0,0,0,0,0
"tal__HW372_RS20095_rc_4196898_1",0,0,0,0,0,0,1750.94,0
"yaaJ__HW372_RS20100_4197177_1",0,0,0,0,0,0,0,0
"yaaA__HW372_RS20105_4198677_1",0,0,0,0,0,0,0,0
"HW372_RS20110__HW372_RS20110_rc_4199809_1",0,0,0,0,0,0,0,0
"thrC__HW372_RS20115_rc_4201309_1",0,0,0,0,0,0,0,0
"thrB__HW372_RS20120_rc_4202242_1",0,0,0,0,0,0,0,0
"thrA__HW372_RS20125_rc_4204706_1",0,0,0,0,0,0,0,0
"thrL__HW372_RS20130_rc_4204852_1",0,0,0,0,0,0,0,0
"yjtD__HW372_RS20135_rc_4205752_1",0,0,0,0,0,0,0,0
"yjjY__HW372_RS20140_rc_4206292_1",0,0,0,0,0,0,0,0
"arcA__HW372_RS20145_4206388_1",0,0,0,0,0,0,2328.9,0
"creD__HW372_RS20150_rc_4208516_1",0,0,0,0,0,0,0,0
"creC__HW372_RS20155_rc_4209998_1",0,0,0,0,0,0,0,0
"creB__HW372_RS20160_rc_4210687_1",0,0,0,0,0,0,0,0
"creA__HW372_RS20165_rc_4211173_1",0,0,0,0,0,0,0,0
"robA__HW372_RS20170_4211384_1",0,0,0,0,0,0,0,0
"gpmB__HW372_RS20175_rc_4212897_1",0,0,0,0,0,0,0,0
"yjjX__HW372_RS20180_4212949_1",0,0,0,0,0,0,0,0
"trpR__HW372_RS20185_rc_4213881_1",0,0,0,0,0,0,0,0
"sltY__HW372_RS20190_rc_4215908_1",0,0,0,0,0,0,0,0
"ettA__HW372_RS20195_4216119_1",0,0,0,0,0,0,0,0
"nadR__HW372_RS20200_rc_4219325_1",0,1143.35,0,0,0,0,0,0
"radA__HW372_RS20205_rc_4220728_1",0,0,0,0,1233.34,0,0,0
"serB__HW372_RS20210_rc_4221745_1",0,0,0,0,0,0,0,0
"ytjB__HW372_RS20215_4221851_1",0,0,0,0,0,0,0,0
"lplA__HW372_RS20220_4222523_1",0,0,0,0,0,0,0,0
"HW372_RS20225__HW372_RS20225_4223571_1",0,0,0,0,0,0,0,0
"deoD__HW372_RS20230_rc_4224714_1",0,0,0,0,0,0,0,0
"deoB__HW372_RS20235_rc_4225994_1",0,0,0,0,0,0,0,0
"deoA__HW372_RS20240_rc_4227368_1",0,0,0,0,0,0,0,0
"deoC__HW372_RS20245_rc_4228274_1",0,0,0,0,0,0,0,0
"yjjI__HW372_RS20250_4228532_1",0,0,0,0,0,0,0,0
"yjjW__HW372_RS20255_4230054_1",0,0,0,0,0,0,0,0
"yjjV__HW372_RS20260_rc_4231812_1",0,0,0,0,0,0,0,0
"yjjU__HW372_RS20265_rc_4232882_1",0,0,0,0,0,0,0,0
"ytjA__HW372_RS20270_rc_4233165_1",0,0,0,0,0,0,0,0
"osmY__HW372_RS20275_rc_4233897_1",0,0,0,0,0,0,0,0
"prfC__HW372_RS20280_rc_4235879_1",0,0,0,0,0,0,0,0
"yjjG__HW372_RS20285_rc_4236647_1",0,0,0,0,0,0,0,0
"rimI__HW372_RS20290_rc_4237108_1",0,0,0,0,0,0,0,0
"holD__HW372_RS20295_rc_4237490_1",0,0,0,0,0,0,0,0
"rsmC__HW372_RS20300_4237593_1",0,0,0,0,0,0,0,0
"HW372_RS20305__HW372_RS20305_4238915_1",0,0,0,0,0,0,0,0
"HW372_RS20310__HW372_RS20310_4239030_1",0,0,0,0,0,0,0,0
"HW372_RS20315__HW372_RS20315_4239151_1",0,0,0,0,0,0,0,0
"yjjZ__HW372_RS20320_rc_4239512_1",0,0,0,0,0,0,0,0
"fhuF__HW372_RS20325_4239653_1",0,0,0,0,0,0,0,0
"bglJ__HW372_RS20330_rc_4241156_1",0,0,0,0,0,0,0,0
"yjjQ__HW372_RS20335_rc_4241839_1",0,0,0,0,0,0,0,0
"yjjP__HW372_RS20340_4242460_1",0,0,0,0,0,0,0,0
"yjjB__HW372_RS20345_4243221_1",0,0,0,0,0,0,0,0
"dnaT__HW372_RS20350_4243801_1",0,0,0,0,0,0,0,0
"dnaC__HW372_RS20355_4244343_1",0,0,0,0,0,0,0,0
"yjjA__HW372_RS20360_4245129_1",0,0,0,0,0,0,0,0
"opgB__HW372_RS20365_4245877_1",0,0,0,0,0,0,0,0
"lgoD__HW372_RS20370_rc_4249330_1",0,0,0,0,0,0,0,0
"lgoR__HW372_RS20375_4249469_1",0,0,0,0,0,0,0,0
"lgoT__HW372_RS20380_4250600_1",0,0,0,0,0,0,0,0
"tsr__HW372_RS20385_rc_4253674_1",0,0,0,0,0,0,0,0
"btsT__HW372_RS20390_4254051_1",0,0,0,0,0,0,0,0
"yjiX__HW372_RS20395_4256251_1",0,0,0,0,0,0,0,0
"yjiA__HW372_RS20400_4256465_1",0,0,0,0,0,0,0,0
"HW372_RS20405__HW372_RS20405_rc_4257757_1",0,0,0,0,0,0,0,0
"HW372_RS20410__HW372_RS20410_rc_4258031_1",0,0,0,0,0,0,0,0
"HW372_RS20415__HW372_RS20415_4258228_1",0,0,0,0,0,0,0,0
"HW372_RS20420__HW372_RS20420_4259458_1",0,0,0,0,0,0,0,0
"HW372_RS20425__HW372_RS20425_4261067_1",0,0,0,0,0,0,0,0
"HW372_RS20430__HW372_RS20430_4262466_1",0,0,0,0,0,0,0,0
"symE__HW372_RS20435_4265944_1",0,0,0,0,0,0,0,0
"yjiS__HW372_RS20440_rc_4266489_1",0,0,0,0,0,0,0,0
"yjiR__HW372_RS20445_4266666_1",0,0,0,0,0,0,0,0
"HW372_RS20450__HW372_RS20450_rc_4269277_1",0,0,0,0,0,0,0,0
"mdtM__HW372_RS20455_4269744_1",0,0,0,0,0,0,0,0
"yjiN__HW372_RS20460_4271017_1",0,0,0,0,0,0,0,0
"yjiM__HW372_RS20465_4272413_1",0,0,0,0,0,0,0,0
"yjiL__HW372_RS20470_4273574_1",0,0,0,0,0,0,0,0
"ytiA__HW372_RS20475_4274338_1",0,0,0,0,0,0,0,0
"yjiK__HW372_RS20480_4274660_1",0,0,0,0,0,0,0,0
"yjiJ__HW372_RS20485_4275588_1",0,0,0,0,0,0,0,0
"kptA__HW372_RS20490_rc_4277333_1",0,0,0,0,0,0,0,0
"yjiH__HW372_RS20495_4277583_1",0,0,0,0,0,0,0,0
"yjiG__HW372_RS20500_4278263_1",0,0,0,0,0,0,0,0
"iadA__HW372_RS20505_4278737_1",0,0,0,0,0,0,0,0
"hypT__HW372_RS20510_4279974_1",0,0,0,0,0,0,0,0
"iraD__HW372_RS20515_rc_4281270_1",0,0,0,0,0,0,0,0
"idlP__HW372_RS20520_rc_4281350_1",0,0,0,0,0,0,0,0
"ytiD__HW372_RS24385_rc_4281609_1",0,0,0,0,0,0,0,0
"HW372_RS20525__HW372_RS20525_4281978_1",0,0,0,0,0,0,0,0
"uxuR__HW372_RS20530_rc_4283642_1",0,0,0,0,0,0,0,0
"uxuB__HW372_RS20535_rc_4285317_1",0,0,0,0,0,0,0,0
"uxuA__HW372_RS20540_rc_4286582_1",0,0,0,0,0,0,0,0
"gntP__HW372_RS20545_4286922_1",0,0,0,0,0,1153.78,0,0
"fimH__HW372_RS20550_rc_4289341_1",0,0,0,0,0,0,0,0
"HW372_RS20555__HW372_RS20555_rc_4289804_1",0,0,0,0,0,0,0,0
"fimF__HW372_RS20560_rc_4290407_1",0,0,0,0,0,0,0,0
"fimD__HW372_RS20565_rc_4293053_1",0,0,0,0,0,0,0,0
"fimC__HW372_RS20570_rc_4293845_1",0,0,0,0,0,0,0,0
"fimI__HW372_RS20575_rc_4294421_1",0,0,0,0,0,0,0,0
"fimA__HW372_RS20580_rc_4295034_1",0,0,0,0,0,0,0,0
"fimE__HW372_RS20585_rc_4296109_1",0,0,0,0,0,0,0,0
"fimB__HW372_RS20590_rc_4297006_1",0,0,0,0,0,0,0,0
"HW372_RS20595__HW372_RS20595_4297094_1",0,0,0,0,0,0,0,0
"HW372_RS20600__HW372_RS20600_4297631_1",0,0,0,0,0,0,0,0
"fimB__HW372_RS20605_rc_4299082_1",0,0,0,0,0,0,0,0
"nanC__HW372_RS20610_4300536_1",0,0,0,0,0,0,0,0
"nanM__HW372_RS20615_4301272_1",0,0,0,0,0,0,0,0
"nanS__HW372_RS20620_4302442_1",0,0,0,0,0,0,0,0
"HW372_RS20625_ps__HW372_RS20625_ps_4303532",0,0,0,0,0,0,0,0
"yjhR__HW372_RS20630_rc_4305111_1",0,0,0,0,0,0,0,0
"HW372_RS20635__HW372_RS20635_4305174_1",0,0,0,0,0,0,0,230.183
"HW372_RS20640__HW372_RS20640_4306405_1",0,0,0,0,0,0,0,0
"topAI__HW372_RS20645_4306895_1",0,0,0,0,0,0,0,0
"yjhQ__HW372_RS20650_4307164_1",0,0,0,0,0,0,0,0
"yjhP__HW372_RS20655_4307767_1",0,0,0,0,0,0,0,0
"HW372_RS20660__HW372_RS20660_4308683_1",0,0,0,0,0,0,0,0
"HW372_RS20665_ps__HW372_RS20665_ps_4308939",0,0,0,0,0,0,0,0
"sgcX__HW372_RS20670_4309300_1",0,0,0,0,0,0,0,0
"sgcB__HW372_RS20675_4310418_1",0,0,0,0,0,0,0,0
"sgcC__HW372_RS20680_4310708_1",0,0,0,0,0,0,0,0
"sgcQ__HW372_RS20685_4312034_1",0,0,0,0,0,0,0,0
"sgcA__HW372_RS20690_4312971_1",0,0,0,0,0,0,0,0
"sgcE__HW372_RS20695_4313414_1",0,0,0,0,0,0,0,0
"sgcR__HW372_RS20700_4314063_1",0,0,0,0,0,0,0,0
"yjhI__HW372_RS20705_4315148_1",0,0,0,0,0,0,0,0
"yjhH__HW372_RS20710_4315941_1",0,0,0,0,0,0,0,0
"yjhG__HW372_RS20715_4316857_1",0,0,0,0,0,0,0,0
"yjhF__HW372_RS20720_4318931_1",0,0,0,0,0,0,0,0
"yjhU__HW372_RS20725_4320627_1",0,0,0,0,0,0,0,0
"HW372_RS20730__HW372_RS20730_rc_4322658_1",0,0,0,0,0,0,0,0
"HW372_RS20735__HW372_RS20735_rc_4323403_1",0,0,0,0,0,0,0,0
"mtnA__HW372_RS20740_rc_4324549_1",0,0,0,0,0,0,0,0
"mtnK__HW372_RS20745_rc_4325818_1",0,0,0,0,0,0,0,0
"HW372_RS24390__HW372_RS24390_4326618_1",0,0,0,0,0,0,0,0
"HW372_RS20755__HW372_RS20755_4327976_1",0,0,0,0,0,0,0,0
"HW372_RS20760__HW372_RS20760_4329555_1",0,0,0,0,0,0,0,230.183
"HW372_RS20765__HW372_RS20765_4330720_1",0,0,0,0,0,0,0,0
"HW372_RS20770__HW372_RS20770_4331297_1",0,0,0,0,0,0,0,0
"HW372_RS20775__HW372_RS20775_4332693_1",0,0,0,0,0,0,0,0
"dcm__HW372_RS20780_rc_4335635_1",0,0,0,0,0,0,0,0
"HW372_RS20785__HW372_RS20785_rc_4337250_1",0,0,0,0,0,0,0,0
"HW372_RS24395_ps__HW372_RS24395_ps_rc_4338217",0,0,0,0,0,0,0,0
"HW372_RS24400_ps__HW372_RS24400_ps_rc_4338593",0,0,0,0,0,0,0,0
"HW372_RS20795__HW372_RS20795_rc_4338733_1",0,0,0,0,0,0,0,0
"HW372_RS20800__HW372_RS20800_rc_4339015_1",0,0,0,0,0,0,0,0
"HW372_RS20805__HW372_RS20805_rc_4339520_1",0,0,0,0,0,0,0,0
"HW372_RS20810__HW372_RS20810_rc_4339894_1",0,0,0,0,0,0,0,0
"HW372_RS20815__HW372_RS20815_rc_4340352_1",0,0,0,0,0,0,0,0
"HW372_RS20820__HW372_RS20820_rc_4340736_1",0,0,0,0,0,0,0,0
"HW372_RS20825__HW372_RS20825_rc_4341275_1",0,0,0,0,0,0,0,0
"HW372_RS20830__HW372_RS20830_rc_4341764_1",0,0,0,0,0,0,0,0
"HW372_RS20835__HW372_RS20835_rc_4342924_1",0,0,0,0,0,0,0,0
"HW372_RS20840__HW372_RS20840_rc_4343237_1",0,0,0,0,0,0,0,0
"HW372_RS20845__HW372_RS20845_rc_4346154_1",0,0,0,0,0,0,0,0
"HW372_RS20850__HW372_RS20850_rc_4347398_1",0,0,0,0,0,0,0,0
"HW372_RS20855__HW372_RS20855_rc_4348400_1",0,0,0,0,0,0,0,0
"HW372_RS24405__HW372_RS24405_4349498_1",0,0,0,0,0,0,0,0
"HW372_RS20860__HW372_RS20860_rc_4350203_1",0,0,0,0,0,0,0,0
"HW372_RS20865__HW372_RS20865_rc_4350505_1",0,0,0,0,0,0,0,0
"HW372_RS20870__HW372_RS20870_4351279_1",0,0,0,0,0,0,0,0
"HW372_RS20875__HW372_RS20875_rc_4351958_1",0,0,0,0,0,0,0,0
"HW372_RS20880__HW372_RS20880_4352158_1",0,0,0,0,0,0,0,0
"HW372_RS20885__HW372_RS20885_4352987_1",0,0,0,0,0,0,0,0
"HW372_RS20890__HW372_RS20890_4353376_1",0,0,0,0,0,0,0,0
"tnpA__HW372_RS20895_4354165_1",0,0,0,0,0,0,0,0
"tnpB__HW372_RS20900_4354542_1",0,0,0,0,0,0,0,0
"tnpC__HW372_RS20905_4354939_1",0,0,0,0,0,0,0,0
"HW372_RS20910__HW372_RS20910_rc_4357921_1",0,0,0,0,0,0,0,0
"HW372_RS20915__HW372_RS20915_4358203_1",0,0,0,0,0,0,0,0
"HW372_RS20920__HW372_RS20920_rc_4359191_1",0,0,0,0,0,0,0,0
"ykiE__HW372_RS20925_rc_4359346_1",0,0,0,0,0,0,0,0
"fecI__HW372_RS20930_4359483_1",0,0,0,0,0,0,0,0
"fecR__HW372_RS20935_4360001_1",0,0,0,0,0,0,0,0
"fecA__HW372_RS20940_4361041_1",0,0,0,0,0,0,0,0
"fecB__HW372_RS20945_4363410_1",0,0,0,0,0,0,0,0
"fecC__HW372_RS20950_4364309_1",0,0,0,0,0,0,0,0
"fecD__HW372_RS20955_4365304_1",0,0,0,0,0,0,0,0
"fecE__HW372_RS20960_4366261_1",0,0,0,0,0,0,0,0
"HW372_RS20965__HW372_RS20965_rc_4367843_1",0,0,0,0,0,0,0,0
"HW372_RS20970__HW372_RS20970_rc_4368830_1",0,0,0,0,0,0,0,0
"HW372_RS20975_ps__HW372_RS20975_ps_4368818",0,0,0,0,0,0,0,0
"HW372_RS20980__HW372_RS20980_4368895_1",0,0,0,0,0,0,0,0
"HW372_RS20985__HW372_RS20985_rc_4370316_1",0,0,0,0,0,0,0,0
"HW372_RS20990__HW372_RS20990_4370417_1",0,0,0,0,0,0,0,0
"HW372_RS20995__HW372_RS20995_rc_4371862_1",0,0,0,0,0,0,0,0
"HW372_RS21000__HW372_RS21000_rc_4373364_1",0,0,0,0,0,0,0,0
"HW372_RS21005__HW372_RS21005_4373605_1",0,0,0,0,0,0,0,0
"HW372_RS21010__HW372_RS21010_rc_4375005_1",0,0,0,0,0,0,0,0
"HW372_RS21015__HW372_RS21015_rc_4375579_1",0,0,0,0,0,0,0,0
"HW372_RS21020__HW372_RS21020_4375772_1",0,0,0,0,0,0,0,0
"HW372_RS21025__HW372_RS21025_4377244_1",0,0,0,0,0,0,0,0
"HW372_RS21030__HW372_RS21030_rc_4379619_1",0,0,0,0,0,0,0,0
"HW372_RS21035__HW372_RS21035_rc_4379794_1",0,0,0,0,0,0,0,0
"ahr__HW372_RS21040_4379990_1",0,0,0,0,0,0,0,0
"yjgR__HW372_RS21045_4381139_1",0,0,0,0,0,0,0,0
"lptG__HW372_RS21050_rc_4383842_1",0,0,0,0,0,0,0,0
"lptF__HW372_RS21055_rc_4384942_1",0,0,0,0,0,0,0,0
"ytgA__HW372_RS21060_rc_4385055_1",0,0,0,0,0,0,0,0
"pepA__HW372_RS21065_4385209_1",0,0,925.125,0,0,0,0,0
"holC__HW372_RS21070_4387074_1",0,0,0,0,0,0,0,0
"valS__HW372_RS21075_4387517_1",0,0,0,0,0,0,0,0
"HW372_RS21080__HW372_RS21080_rc_4391606_1",0,0,0,0,0,0,0,0
"yjgM__HW372_RS21085_4391799_1",0,0,0,0,0,0,0,0
"rraB__HW372_RS21090_rc_4392896_1",0,3375.33,0,0,0,0,0,0
"argF__HW372_RS21095_4393058_1",0,0,0,0,0,0,0,0
"HW372_RS21100__HW372_RS21100_rc_4394559_1",0,0,0,0,0,0,0,0
"arcA__HW372_RS21105_4395237_1",0,0,0,0,0,1269.91,0,0
"arcC__HW372_RS21110_4396468_1",0,0,0,0,0,0,0,0
"argF__HW372_RS21115_4397424_1",0,0,0,0,0,0,0,0
"HW372_RS21120__HW372_RS21120_4398485_1",0,0,0,0,0,0,0,1151.08
"HW372_RS21125__HW372_RS21125_4400004_1",0,0,0,0,0,0,0,0
"pyrL__HW372_RS21130_4400582_1",0,0,0,0,0,0,0,0
"pyrB__HW372_RS21135_4400720_1",0,0,0,0,0,0,0,0
"pyrI__HW372_RS21140_4401668_1",0,0,0,0,0,0,0,0
"ridA__HW372_RS21145_4402202_1",0,0,0,0,0,0,0,0
"mgtA__HW372_RS21150_rc_4405490_1",0,0,0,0,0,0,0,0
"mgtL__HW372_RS21155_rc_4405684_1",0,0,0,0,0,0,0,0
"treR__HW372_RS21160_4405869_1",0,0,0,0,0,0,0,0
"treB__HW372_RS21165_4406935_1",0,0,0,0,0,1090.53,0,0
"treC__HW372_RS21170_4408406_1",0,0,0,0,0,0,0,0
"nrdD__HW372_RS21175_4410455_1",675.658,0,0,0,0,725.154,0,0
"nrdG__HW372_RS21180_4412751_1",0,0,0,0,0,0,0,0
"cybC__HW372_RS21185_rc_4413646_1",0,0,0,0,0,0,0,0
"pmbA__HW372_RS21190_rc_4415182_1",0,0,0,0,0,0,0,0
"yjgA__HW372_RS21195_4415276_1",0,0,0,0,0,0,3023.78,0
"mpl__HW372_RS21200_rc_4417358_1",0,0,0,0,0,0,0,0
"fbp__HW372_RS21205_4417534_1",0,0,0,0,0,0,0,0
"yjfF__HW372_RS21210_rc_4419560_1",0,0,0,0,0,0,0,0
"ytfT__HW372_RS21215_rc_4420569_1",0,0,0,0,0,0,0,0
"ytfR__HW372_RS21220_rc_4422085_1",0,0,0,0,0,0,0,0
"ytfQ__HW372_RS21225_rc_4423181_1",0,0,0,0,0,0,0,0
"ppa__HW372_RS21230_4423491_1",0,0,0,0,0,0,0,0
"esiB__HW372_RS21235_rc_4425907_1",0,0,0,0,0,0,0,0
"ytfP__HW372_RS21240_rc_4426398_1",0,0,0,0,0,0,0,0
"tamB__HW372_RS21245_rc_4430180_1",0,0,0,0,0,0,0,0
"tamA__HW372_RS21250_rc_4431910_1",0,0,0,0,0,0,0,0
"msrA__HW372_RS21255_4432116_1",0,0,0,0,0,0,0,0
"paeA__HW372_RS21260_4433077_1",0,0,0,0,0,0,0,0
"ytfK__HW372_RS21265_rc_4434704_1",0,0,0,0,0,7460.71,0,0
"ytfJ__HW372_RS21270_4435029_1",0,0,0,0,0,0,0,0
"cysQ__HW372_RS21275_rc_4436316_1",0,0,0,0,0,0,0,0
"cpdB__HW372_RS21280_4436506_1",0,0,0,0,0,0,0,0
"ytfH__HW372_RS21285_rc_4438958_1",0,0,0,0,0,0,0,0
"qorB__HW372_RS21290_4439047_1",0,0,0,0,0,0,0,0
"ytfF__HW372_RS21295_4440015_1",0,0,0,0,0,0,0,0
"ytfE__HW372_RS21300_4441088_1",0,0,0,0,0,0,0,0
"cycA__HW372_RS21305_rc_4443207_1",0,0,0,0,0,0,0,0
"fklB__HW372_RS21310_rc_4444137_1",0,0,0,0,0,0,0,0
"ytfB__HW372_RS21315_4444355_1",0,0,0,0,0,0,0,0
"HW372_RS21320__HW372_RS21320_rc_4445624_1",0,0,0,0,0,0,0,0
"HW372_RS21325__HW372_RS21325_4445837_1",0,0,0,0,0,0,0,0
"HW372_RS21330__HW372_RS21330_4446638_1",0,0,0,0,0,0,0,0
